timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-03-12 10:09:07.016677,-0.212,-0.082,0.210,-21.447,247.318,-1.213
2025-03-12 10:09:07.068350,-0.290,-0.052,0.248,-21.851,247.318,15.755
2025-03-12 10:09:07.120633,-0.341,-0.097,0.232,-26.879,247.318,34.478
2025-03-12 10:09:07.173417,-0.322,-0.083,0.205,-34.615,247.318,49.126
2025-03-12 10:09:07.225187,-0.304,-0.083,0.190,-46.525,247.318,55.337
2025-03-12 10:09:07.277069,-0.314,-0.070,0.197,-57.824,247.318,52.926
2025-03-12 10:09:07.329178,-0.293,-0.112,0.206,-64.195,247.318,47.539
2025-03-12 10:09:07.382719,-0.373,-0.105,0.263,-64.706,247.318,40.429
2025-03-12 10:09:07.435086,-0.410,-0.107,0.226,-64.202,247.318,31.075
2025-03-12 10:09:07.487154,-0.427,-0.112,0.237,-65.660,247.318,25.597
2025-03-12 10:09:07.540354,-0.477,-0.088,0.256,-67.628,247.318,23.392
2025-03-12 10:09:07.592217,-0.506,-0.112,0.211,-64.958,247.318,23.461
2025-03-12 10:09:07.645113,-0.494,-0.107,0.145,-62.051,220.363,23.873
2025-03-12 10:09:07.697256,-0.517,-0.117,0.117,-62.043,179.736,28.946
2025-03-12 10:09:07.748624,-0.490,-0.070,0.035,-64.622,144.068,26.337
2025-03-12 10:09:07.801431,-0.509,-0.092,-0.051,-66.316,133.791,14.893
2025-03-12 10:09:07.854081,-0.497,-0.082,-0.037,-69.001,125.772,3.136
2025-03-12 10:09:07.906488,-0.565,-0.105,-0.084,-70.191,115.808,-6.645
2025-03-12 10:09:07.958164,-0.616,-0.096,-0.126,-66.499,128.504,-15.404
2025-03-12 10:09:08.010320,-0.611,-0.148,-0.082,-59.098,136.515,-11.872
2025-03-12 10:09:08.063465,-0.618,-0.067,-0.045,-52.094,123.484,1.534
2025-03-12 10:09:08.115319,-0.577,-0.038,-0.042,-43.175,98.680,11.040
2025-03-12 10:09:08.168197,-0.478,0.002,-0.041,-35.920,72.290,14.405
2025-03-12 10:09:08.220136,-0.387,0.005,-0.049,-26.429,41.947,13.756
2025-03-12 10:09:08.271763,-0.350,-0.041,-0.069,-15.480,12.711,8.659
2025-03-12 10:09:08.325234,-0.327,0.041,-0.040,-7.042,-22.354,4.265
2025-03-12 10:09:08.377336,-0.285,0.011,-0.018,-1.274,-63.592,0.526
2025-03-12 10:09:08.430228,-0.329,0.032,0.029,1.289,-106.996,-8.782
2025-03-12 10:09:08.480546,-0.299,0.049,0.068,4.585,-149.226,-18.853
2025-03-12 10:09:08.533135,-0.277,0.018,0.077,10.002,-185.977,-20.699
2025-03-12 10:09:08.585496,-0.301,0.022,0.071,22.980,-220.386,-22.866
2025-03-12 10:09:08.637270,-0.319,0.036,0.074,36.423,-244.984,-29.160
2025-03-12 10:09:08.689114,-0.370,-0.006,0.123,44.060,-249.004,-38.849
2025-03-12 10:09:08.742088,-0.353,-0.047,0.221,41.932,-237.072,-47.959
2025-03-12 10:09:08.794425,-0.390,-0.116,0.275,38.041,-208.537,-53.864
2025-03-12 10:09:08.846610,-0.550,-0.187,0.201,51.125,-162.654,-61.440
2025-03-12 10:09:08.897187,-0.716,-0.114,0.189,77.379,-119.898,-47.341
2025-03-12 10:09:08.949488,-0.765,-0.037,0.213,97.597,-117.884,-14.511
2025-03-12 10:09:09.001514,-0.676,0.017,0.284,93.706,-121.729,14.374
2025-03-12 10:09:09.054159,-0.565,-0.042,0.307,66.369,-110.742,29.435
2025-03-12 10:09:09.105510,-0.564,-0.065,0.402,40.383,-87.388,24.163
2025-03-12 10:09:09.156554,-0.622,-0.107,0.477,26.329,-70.123,16.350
2025-03-12 10:09:09.210029,-0.778,0.026,0.637,19.646,-68.116,17.853
2025-03-12 10:09:09.261030,-0.860,0.081,0.736,14.374,-88.952,31.685
2025-03-12 10:09:09.313509,-0.898,0.106,0.722,11.330,-103.243,42.405
2025-03-12 10:09:09.365706,-0.813,0.026,0.706,-0.183,-74.861,36.706
2025-03-12 10:09:09.417569,-0.846,-0.069,0.755,-16.915,-19.211,18.936
2025-03-12 10:09:09.469834,-1.054,-0.078,0.809,-35.996,25.544,10.956
2025-03-12 10:09:09.523365,-1.359,0.029,0.950,-59.121,61.501,14.687
2025-03-12 10:09:09.575260,-1.506,0.027,1.120,-77.134,74.098,24.071
2025-03-12 10:09:09.627191,-1.559,-0.143,1.172,-82.506,78.485,26.696
2025-03-12 10:09:09.679772,-1.566,-0.178,1.235,-80.034,82.689,21.317
2025-03-12 10:09:09.731133,-1.591,-0.199,1.303,-79.759,86.404,8.843
2025-03-12 10:09:09.784497,-1.677,-0.269,1.341,-78.592,76.463,7.347
2025-03-12 10:09:09.836161,-1.665,-0.292,1.392,-74.250,51.316,14.244
2025-03-12 10:09:09.888139,-1.603,-0.323,1.402,-67.018,21.881,24.804
2025-03-12 10:09:09.939202,-1.568,-0.350,1.392,-58.602,-4.952,42.329
2025-03-12 10:09:09.991512,-1.478,-0.344,1.308,-47.158,-12.001,56.748
2025-03-12 10:09:10.043834,-1.369,-0.338,1.231,-36.164,3.227,63.668
2025-03-12 10:09:10.096119,-1.284,-0.300,1.214,-29.747,20.829,68.376
2025-03-12 10:09:10.149123,-1.145,-0.289,1.165,-26.078,31.487,72.366
2025-03-12 10:09:10.201205,-1.000,-0.261,1.134,-20.836,24.041,76.379
2025-03-12 10:09:10.252201,-0.774,-0.267,1.050,-14.412,8.560,72.930
2025-03-12 10:09:10.304328,-0.690,-0.262,0.969,-8.515,-10.704,62.799
2025-03-12 10:09:10.356328,-0.637,-0.168,1.019,-19.257,-30.755,60.258
2025-03-12 10:09:10.407867,-0.668,-0.190,0.981,-28.374,-31.762,61.479
2025-03-12 10:09:10.459918,-0.666,-0.237,0.940,-13.710,-33.616,69.039
2025-03-12 10:09:10.511926,-0.584,-0.237,0.844,14.046,-36.584,77.630
2025-03-12 10:09:10.562435,-0.451,-0.221,0.757,40.452,-32.204,78.904
2025-03-12 10:09:10.614585,-0.344,-0.186,0.644,57.687,-31.083,75.044
2025-03-12 10:09:10.665512,-0.290,-0.111,0.626,55.291,-28.298,69.650
2025-03-12 10:09:10.718550,-0.271,-0.117,0.527,49.897,-17.159,62.478
2025-03-12 10:09:10.770688,-0.229,-0.109,0.463,53.452,-18.669,61.372
2025-03-12 10:09:10.823275,-0.150,-0.086,0.379,60.502,-34.585,63.943
2025-03-12 10:09:10.874101,-0.046,-0.040,0.255,65.850,-50.469,60.365
2025-03-12 10:09:10.926369,0.054,-0.024,0.110,66.087,-66.262,53.063
2025-03-12 10:09:10.978590,0.122,0.077,0.105,51.591,-78.164,43.771
2025-03-12 10:09:11.031249,0.116,0.091,-0.012,33.707,-74.235,31.540
2025-03-12 10:09:11.083921,0.093,0.044,-0.117,28.321,-71.901,20.394
2025-03-12 10:09:11.135701,0.060,0.057,-0.209,29.328,-67.140,11.719
2025-03-12 10:09:11.187186,0.081,0.034,-0.328,32.456,-58.587,5.699
2025-03-12 10:09:11.240244,0.105,0.053,-0.370,30.472,-59.541,3.853
2025-03-12 10:09:11.292245,0.198,0.087,-0.397,17.693,-53.468,-0.092
2025-03-12 10:09:11.344412,0.175,0.116,-0.376,1.190,-37.362,-8.896
2025-03-12 10:09:11.397305,0.148,0.063,-0.433,-1.572,-16.922,-22.881
2025-03-12 10:09:11.449178,0.072,0.120,-0.348,3.830,-10.376,-28.252
2025-03-12 10:09:11.500853,0.004,0.135,-0.308,9.567,-10.864,-27.695
2025-03-12 10:09:11.552126,-0.052,0.127,-0.288,14.435,-21.363,-22.652
2025-03-12 10:09:11.604406,-0.058,0.061,-0.297,17.037,-29.755,-23.316
2025-03-12 10:09:11.656945,-0.106,0.035,-0.280,8.896,-24.720,-30.602
2025-03-12 10:09:11.708361,-0.179,0.102,-0.122,-15.259,-8.576,-32.769
2025-03-12 10:09:11.761529,-0.232,0.094,-0.045,-41.039,3.365,-29.404
2025-03-12 10:09:11.812809,-0.281,-0.034,-0.121,-43.984,21.332,-26.886
2025-03-12 10:09:11.864394,-0.300,-0.043,-0.079,-23.919,37.247,-26.741
2025-03-12 10:09:11.916549,-0.286,0.070,0.167,-18.227,44.739,-28.580
2025-03-12 10:09:11.967156,-0.346,0.127,0.390,-31.197,51.110,-30.037
2025-03-12 10:09:12.019192,-0.394,-0.014,0.537,-44.549,50.736,-29.778
2025-03-12 10:09:12.071424,-0.539,-0.076,0.649,-35.538,42.397,-29.953
2025-03-12 10:09:12.123459,-0.793,0.056,0.757,-16.503,29.831,-30.632
2025-03-12 10:09:12.176005,-0.918,0.085,0.857,0.443,10.811,-28.786
2025-03-12 10:09:12.228043,-1.036,0.198,0.932,-7.095,-6.172,-25.437
2025-03-12 10:09:12.278598,-1.071,0.176,1.023,-32.753,-5.699,-25.330
2025-03-12 10:09:12.329760,-1.137,0.140,1.099,-52.667,-8.385,-24.483
2025-03-12 10:09:12.381344,-1.135,0.167,1.201,-75.021,-20.783,-27.001
2025-03-12 10:09:12.433454,-1.348,0.126,1.586,-91.348,-14.290,-33.181
2025-03-12 10:09:12.486419,-1.377,0.037,1.777,-88.991,-10.918,-33.135
2025-03-12 10:09:12.538186,-1.429,0.000,1.881,-65.286,-16.327,-30.694
2025-03-12 10:09:12.590766,-1.369,-0.083,1.881,-48.493,-12.520,-29.725
2025-03-12 10:09:12.641875,-1.304,-0.146,1.881,-36.271,-5.745,-30.861
2025-03-12 10:09:12.693209,-1.273,-0.137,1.881,-31.029,-0.008,-29.305
2025-03-12 10:09:12.745637,-1.213,-0.142,1.881,-24.399,1.076,-22.622
2025-03-12 10:09:12.798224,-1.116,-0.197,1.835,-4.196,6.493,-15.480
2025-03-12 10:09:12.850236,-1.052,-0.208,1.764,26.345,4.036,-7.370
2025-03-12 10:09:12.903169,-0.974,-0.221,1.632,57.115,1.038,5.608
2025-03-12 10:09:12.955269,-0.863,-0.246,1.461,81.842,0.198,17.685
2025-03-12 10:09:13.007102,-0.739,-0.219,1.294,101.434,-2.373,25.406
2025-03-12 10:09:13.058542,-0.597,-0.200,1.064,114.481,-8.141,27.413
2025-03-12 10:09:13.111368,-0.500,-0.212,0.841,121.180,-15.854,27.207
2025-03-12 10:09:13.162734,-0.420,-0.134,0.644,116.541,-30.327,26.322
2025-03-12 10:09:13.214768,-0.405,-0.104,0.480,102.716,-50.195,26.528
2025-03-12 10:09:13.266009,-0.333,-0.076,0.338,87.358,-64.294,30.381
2025-03-12 10:09:13.318099,-0.318,-0.101,0.256,81.987,-79.049,31.334
2025-03-12 10:09:13.371183,-0.281,-0.089,0.147,89.128,-79.294,26.825
2025-03-12 10:09:13.422453,-0.255,-0.073,-0.040,96.963,-66.270,18.791
2025-03-12 10:09:13.475075,-0.230,-0.031,-0.168,96.445,-53.765,14.168
2025-03-12 10:09:13.527150,-0.261,0.045,-0.115,77.241,-38.567,13.016
2025-03-12 10:09:13.578681,-0.277,0.019,-0.245,60.174,-29.427,14.626
2025-03-12 10:09:13.630567,-0.279,-0.030,-0.320,53.544,-21.805,15.328
2025-03-12 10:09:13.683215,-0.238,-0.019,-0.407,49.821,-20.203,15.564
2025-03-12 10:09:13.735555,-0.165,-0.027,-0.347,38.941,-23.102,16.388
2025-03-12 10:09:13.787484,-0.141,0.029,-0.318,19.799,-21.027,11.933
2025-03-12 10:09:13.839247,-0.131,0.012,-0.322,3.723,-12.566,2.411
2025-03-12 10:09:13.891268,-0.120,-0.072,-0.341,2.907,-7.546,-3.044
2025-03-12 10:09:13.943559,-0.133,-0.126,-0.426,12.337,-5.844,-7.782
2025-03-12 10:09:13.996036,-0.198,-0.127,-0.521,20.500,-1.244,-6.348
2025-03-12 10:09:14.048188,-0.168,-0.025,-0.396,10.208,-14.321,4.799
2025-03-12 10:09:14.100129,-0.108,0.030,-0.310,-19.104,-38.819,16.403
2025-03-12 10:09:14.152171,-0.046,-0.005,-0.271,-46.860,-56.741,14.351
2025-03-12 10:09:14.204271,-0.031,-0.076,-0.185,-57.267,-62.036,5.791
2025-03-12 10:09:14.256924,-0.088,-0.053,-0.082,-56.611,-53.788,-6.996
2025-03-12 10:09:14.309341,-0.152,-0.054,0.032,-53.285,-40.940,-12.192
2025-03-12 10:09:14.361196,-0.297,-0.031,0.049,-41.726,-31.250,-9.751
2025-03-12 10:09:14.412403,-0.396,0.007,0.208,-39.528,-27.298,5.295
2025-03-12 10:09:14.464260,-0.365,0.074,0.419,-53.826,-38.285,21.706
2025-03-12 10:09:14.515884,-0.304,0.040,0.533,-72.717,-42.130,25.154
2025-03-12 10:09:14.568059,-0.210,0.019,0.742,-86.297,-49.531,14.633
2025-03-12 10:09:14.620613,-0.244,0.039,0.962,-99.054,-49.569,-3.143
2025-03-12 10:09:14.673232,-0.321,0.061,1.186,-106.126,-58.839,-13.420
2025-03-12 10:09:14.725850,-0.454,0.067,1.319,-103.754,-56.962,-18.662
2025-03-12 10:09:14.776448,-0.521,0.049,1.498,-95.010,-48.302,-15.427
2025-03-12 10:09:14.829198,-0.475,-0.013,1.586,-86.687,-24.353,-14.519
2025-03-12 10:09:14.882382,-0.483,0.009,1.699,-88.373,6.912,-20.722
2025-03-12 10:09:14.935278,-0.590,-0.063,1.808,-100.809,31.411,-28.565
2025-03-12 10:09:14.988247,-0.694,-0.033,1.881,-119.043,42.763,-35.584
2025-03-12 10:09:15.040265,-0.799,-0.091,1.881,-139.551,66.804,-40.520
2025-03-12 10:09:15.093302,-0.958,-0.239,1.881,-131.655,87.190,-38.346
2025-03-12 10:09:15.145287,-0.987,-0.246,1.881,-105.760,86.374,-26.596
2025-03-12 10:09:15.196704,-0.909,-0.350,1.881,-77.325,97.810,-19.936
2025-03-12 10:09:15.249345,-0.822,-0.383,1.881,-42.969,84.497,-5.661
2025-03-12 10:09:15.300807,-0.723,-0.450,1.881,-2.998,75.486,8.255
2025-03-12 10:09:15.353030,-0.634,-0.409,1.732,43.572,58.656,16.060
2025-03-12 10:09:15.404697,-0.637,-0.401,1.694,85.718,28.138,25.345
2025-03-12 10:09:15.456194,-0.524,-0.334,1.449,112.673,-7.340,30.396
2025-03-12 10:09:15.508229,-0.449,-0.302,1.212,126.772,-42.962,35.943
2025-03-12 10:09:15.561037,-0.338,-0.284,0.912,133.806,-64.897,36.316
2025-03-12 10:09:15.612797,-0.248,-0.243,0.654,134.150,-67.544,29.114
2025-03-12 10:09:15.665360,-0.172,-0.168,0.436,123.880,-63.378,21.347
2025-03-12 10:09:15.717977,-0.181,-0.114,0.235,107.904,-55.154,13.054
2025-03-12 10:09:15.770279,-0.151,-0.050,0.194,83.925,-38.384,8.629
2025-03-12 10:09:15.822832,-0.187,-0.074,0.119,69.451,-14.473,4.623
2025-03-12 10:09:15.873540,-0.163,-0.108,0.049,69.207,1.823,10.628
2025-03-12 10:09:15.925890,-0.196,-0.086,-0.012,73.739,9.232,15.244
2025-03-12 10:09:15.977707,-0.184,-0.045,-0.089,75.303,14.839,18.624
2025-03-12 10:09:16.029024,-0.184,-0.025,-0.173,71.420,18.463,19.692
2025-03-12 10:09:16.082395,-0.156,0.037,-0.181,57.755,21.668,19.234
2025-03-12 10:09:16.134473,-0.144,0.022,-0.196,44.129,24.125,17.784
2025-03-12 10:09:16.186301,-0.128,0.023,-0.204,35.691,21.759,15.000
2025-03-12 10:09:16.238899,-0.093,-0.003,-0.237,32.631,17.540,11.841
2025-03-12 10:09:16.290394,-0.077,0.023,-0.276,33.173,5.730,7.164
2025-03-12 10:09:16.342235,-0.103,0.060,-0.258,30.472,-8.995,2.968
2025-03-12 10:09:16.394835,-0.116,0.075,-0.246,21.462,-26.726,-0.610
2025-03-12 10:09:16.447443,-0.149,0.043,-0.289,13.428,-42.145,-1.823
2025-03-12 10:09:16.499680,-0.191,0.042,-0.300,7.118,-51.278,0.343
2025-03-12 10:09:16.552026,-0.177,0.020,-0.329,-0.198,-50.881,2.937
2025-03-12 10:09:16.603873,-0.160,0.036,-0.277,-13.466,-40.040,5.440
2025-03-12 10:09:16.656193,-0.103,0.051,-0.166,-32.219,-28.145,7.141
2025-03-12 10:09:16.708307,-0.058,0.004,-0.044,-46.242,-25.498,8.408
2025-03-12 10:09:16.760850,0.013,-0.065,0.063,-48.745,-32.273,5.371
2025-03-12 10:09:16.813267,0.079,-0.004,0.302,-52.186,-52.316,3.197
2025-03-12 10:09:16.865407,0.126,-0.002,0.453,-53.826,-73.846,-2.853
2025-03-12 10:09:16.918438,0.105,-0.102,0.500,-36.416,-80.522,-12.818
2025-03-12 10:09:16.970218,-0.002,-0.050,0.557,-5.386,-76.646,-18.547
2025-03-12 10:09:17.022156,-0.120,0.011,0.620,10.948,-65.393,-14.740
2025-03-12 10:09:17.075206,-0.210,0.074,0.617,7.164,-46.571,-2.327
2025-03-12 10:09:17.126873,-0.193,0.081,0.646,-2.991,-34.760,13.405
2025-03-12 10:09:17.179315,-0.148,0.127,0.771,-23.697,-29.252,19.699
2025-03-12 10:09:17.232152,-0.130,0.171,0.953,-42.275,-40.253,16.899
2025-03-12 10:09:17.283759,-0.148,0.189,1.136,-53.620,-54.459,8.423
2025-03-12 10:09:17.336703,-0.252,0.225,1.264,-56.870,-57.679,-0.809
2025-03-12 10:09:17.388879,-0.374,0.253,1.326,-56.878,-43.229,-2.708
2025-03-12 10:09:17.440128,-0.462,0.280,1.372,-51.606,-6.508,-4.479
2025-03-12 10:09:17.491797,-0.488,0.266,1.492,-50.706,25.849,-2.419
2025-03-12 10:09:17.544162,-0.435,0.191,1.496,-55.024,48.478,-6.813
2025-03-12 10:09:17.596795,-0.421,0.175,1.583,-68.933,53.346,-16.388
2025-03-12 10:09:17.649764,-0.487,0.172,1.724,-89.265,41.672,-29.740
2025-03-12 10:09:17.701912,-0.548,0.064,1.770,-104.334,47.745,-38.834
2025-03-12 10:09:17.753272,-0.615,-0.022,1.744,-96.574,65.927,-40.116
2025-03-12 10:09:17.804620,-0.921,-0.023,1.881,-68.101,68.948,-26.329
2025-03-12 10:09:17.857227,-0.746,-0.102,1.881,-27.176,72.442,-14.260
2025-03-12 10:09:17.910338,-0.601,-0.171,1.881,5.737,73.686,-9.407
2025-03-12 10:09:17.962432,-0.572,-0.186,1.881,35.424,64.378,-6.477
2025-03-12 10:09:18.015526,-0.532,-0.150,1.698,50.484,52.308,-5.234
2025-03-12 10:09:18.067337,-0.489,-0.138,1.551,66.705,33.890,-1.968
2025-03-12 10:09:18.119250,-0.448,-0.107,1.344,74.922,20.401,-0.664
2025-03-12 10:09:18.171653,-0.395,-0.095,1.134,74.655,10.948,-1.984
2025-03-12 10:09:18.223517,-0.406,-0.063,1.044,61.410,17.609,-2.594
2025-03-12 10:09:18.275842,-0.466,-0.073,0.975,47.166,34.203,1.526
2025-03-12 10:09:18.328078,-0.475,-0.110,0.902,50.889,35.866,11.032
2025-03-12 10:09:18.378829,-0.411,-0.101,0.803,57.908,33.394,18.311
2025-03-12 10:09:18.431239,-0.328,-0.093,0.662,62.348,31.151,19.989
2025-03-12 10:09:18.483731,-0.266,-0.081,0.555,59.335,22.751,19.364
2025-03-12 10:09:18.535547,-0.215,-0.030,0.524,42.451,26.307,16.884
2025-03-12 10:09:18.589306,-0.245,-0.041,0.452,32.601,38.972,12.657
2025-03-12 10:09:18.640872,-0.220,-0.061,0.406,43.771,30.129,16.068
2025-03-12 10:09:18.693194,-0.198,-0.055,0.364,63.508,19.432,20.294
2025-03-12 10:09:18.745252,-0.150,-0.050,0.249,84.451,13.420,23.270
2025-03-12 10:09:18.798068,-0.141,-0.037,0.088,101.404,6.729,25.086
2025-03-12 10:09:18.851196,-0.064,-0.010,-0.066,105.951,2.197,22.614
2025-03-12 10:09:18.902273,-0.095,0.025,-0.173,96.391,6.035,14.328
2025-03-12 10:09:18.954252,-0.125,0.078,-0.195,77.142,17.014,6.195
2025-03-12 10:09:19.006785,-0.180,0.094,-0.213,56.512,18.799,3.822
2025-03-12 10:09:19.059316,-0.163,0.090,-0.286,44.160,15.900,6.760
2025-03-12 10:09:19.111387,-0.117,0.080,-0.299,35.180,5.463,10.971
2025-03-12 10:09:19.164013,-0.066,0.084,-0.336,23.690,-1.953,11.040
2025-03-12 10:09:19.216354,-0.034,0.062,-0.285,7.927,0.099,4.005
2025-03-12 10:09:19.269324,-0.002,0.061,-0.258,-9.964,-5.798,-0.488
2025-03-12 10:09:19.321488,-0.011,0.020,-0.241,-24.765,-12.200,-3.647
2025-03-12 10:09:19.373817,-0.005,-0.015,-0.207,-37.453,-11.704,-8.064
2025-03-12 10:09:19.426305,-0.041,-0.039,-0.134,-46.090,-16.312,-8.438
2025-03-12 10:09:19.476878,-0.038,-0.036,-0.102,-50.813,-15.991,-9.155
2025-03-12 10:09:19.529405,-0.063,-0.015,-0.047,-54.932,-12.100,-10.185
2025-03-12 10:09:19.582127,-0.089,-0.003,0.052,-61.105,-6.668,-10.643
2025-03-12 10:09:19.634560,-0.083,-0.054,0.069,-61.547,-3.578,-9.079
2025-03-12 10:09:19.686033,-0.114,-0.068,0.113,-56.924,-7.729,-5.867
2025-03-12 10:09:19.738457,-0.164,-0.083,0.156,-51.629,-2.327,-9.102
2025-03-12 10:09:19.791021,-0.218,-0.057,0.255,-52.522,-0.557,-11.574
2025-03-12 10:09:19.842999,-0.255,-0.043,0.365,-58.686,-4.654,-9.453
2025-03-12 10:09:19.894182,-0.296,-0.084,0.468,-62.318,-26.322,-1.427
2025-03-12 10:09:19.945218,-0.306,-0.072,0.527,-58.366,-49.439,6.912
2025-03-12 10:09:19.996754,-0.329,-0.076,0.638,-49.012,-74.670,16.022
2025-03-12 10:09:20.047691,-0.334,0.014,0.732,-43.175,-81.422,20.119
2025-03-12 10:09:20.099943,-0.298,-0.012,0.794,-44.678,-69.551,21.843
2025-03-12 10:09:20.151973,-0.347,0.043,0.893,-47.852,-58.686,20.775
2025-03-12 10:09:20.203835,-0.380,0.094,1.047,-62.547,-45.708,8.934
2025-03-12 10:09:20.256357,-0.471,0.056,1.195,-84.710,-24.781,-11.421
2025-03-12 10:09:20.308300,-0.661,0.056,1.369,-100.053,-15.915,-18.601
2025-03-12 10:09:20.360343,-0.755,0.033,1.542,-112.093,-19.905,-18.425
2025-03-12 10:09:20.411193,-0.824,0.023,1.686,-125.948,-20.539,-16.678
2025-03-12 10:09:20.463328,-0.800,-0.056,1.873,-136.019,-8.293,-16.327
2025-03-12 10:09:20.515819,-0.856,-0.108,1.881,-131.487,5.226,-16.434
2025-03-12 10:09:20.567869,-0.835,-0.196,1.881,-111.185,18.105,-14.267
2025-03-12 10:09:20.619679,-0.837,-0.308,1.881,-75.685,31.228,-12.222
2025-03-12 10:09:20.672269,-0.901,-0.276,1.881,-23.095,27.993,1.526
2025-03-12 10:09:20.724380,-0.592,-0.342,1.881,16.228,35.248,0.633
2025-03-12 10:09:20.777231,-0.595,-0.298,1.763,47.822,13.428,1.907
2025-03-12 10:09:20.829852,-0.514,-0.297,1.484,56.985,0.885,2.029
2025-03-12 10:09:20.882350,-0.532,-0.242,1.287,53.948,-8.598,8.431
2025-03-12 10:09:20.934604,-0.506,-0.201,1.229,42.847,-15.816,16.617
2025-03-12 10:09:20.987490,-0.462,-0.249,1.160,48.508,-26.154,25.521
2025-03-12 10:09:21.038866,-0.337,-0.217,0.949,60.845,-25.521,27.367
2025-03-12 10:09:21.091318,-0.280,-0.199,0.799,69.772,-10.048,25.154
2025-03-12 10:09:21.144147,-0.246,-0.156,0.639,69.284,9.751,22.553
2025-03-12 10:09:21.196341,-0.219,-0.072,0.605,60.273,26.894,24.681
2025-03-12 10:09:21.248342,-0.217,-0.091,0.523,51.987,40.909,26.184
2025-03-12 10:09:21.300577,-0.169,-0.116,0.401,48.051,47.280,26.802
2025-03-12 10:09:21.352900,-0.198,-0.053,0.432,37.514,48.859,26.741
2025-03-12 10:09:21.405338,-0.232,-0.053,0.385,27.176,46.731,26.101
2025-03-12 10:09:21.455855,-0.248,0.014,0.404,21.271,37.888,25.795
2025-03-12 10:09:21.508756,-0.244,0.017,0.415,18.006,19.837,25.559
2025-03-12 10:09:21.560314,-0.179,0.023,0.453,14.694,9.361,22.164
2025-03-12 10:09:21.612186,-0.245,0.048,0.504,9.522,12.581,13.497
2025-03-12 10:09:21.664799,-0.275,-0.016,0.534,15.274,18.502,4.532
2025-03-12 10:09:21.715698,-0.380,0.019,0.601,22.416,14.908,1.175
2025-03-12 10:09:21.767809,-0.445,0.048,0.629,23.354,8.576,6.149
2025-03-12 10:09:21.820605,-0.450,0.029,0.649,18.387,12.596,17.624
2025-03-12 10:09:21.872304,-0.379,0.025,0.685,12.100,19.043,24.201
2025-03-12 10:09:21.923400,-0.332,-0.004,0.732,7.050,34.791,21.592
2025-03-12 10:09:21.976334,-0.342,-0.017,0.803,3.319,52.804,15.640
2025-03-12 10:09:22.028157,-0.380,-0.043,0.871,3.960,63.104,12.963
2025-03-12 10:09:22.081460,-0.389,-0.022,0.939,6.943,58.640,15.175
2025-03-12 10:09:22.132740,-0.378,-0.037,0.986,10.315,47.883,14.527
2025-03-12 10:09:22.184788,-0.374,-0.043,0.975,16.014,35.721,12.177
2025-03-12 10:09:22.237129,-0.361,-0.063,0.922,27.192,27.451,13.039
2025-03-12 10:09:22.289766,-0.368,-0.015,0.865,37.034,24.636,13.802
2025-03-12 10:09:22.342525,-0.384,-0.000,0.813,38.560,27.329,15.343
2025-03-12 10:09:22.393749,-0.405,0.006,0.794,33.013,37.278,16.350
2025-03-12 10:09:22.445236,-0.429,0.011,0.748,26.162,40.276,17.769
2025-03-12 10:09:22.497965,-0.458,0.058,0.724,23.194,41.886,20.310
2025-03-12 10:09:22.549883,-0.478,0.051,0.679,22.232,40.024,23.575
2025-03-12 10:09:22.602863,-0.455,0.068,0.642,22.011,38.369,28.305
2025-03-12 10:09:22.654772,-0.410,0.017,0.567,22.110,37.491,28.801
2025-03-12 10:09:22.708130,-0.386,-0.007,0.495,19.638,39.940,25.399
2025-03-12 10:09:22.759227,-0.311,0.002,0.386,12.543,40.276,21.767
2025-03-12 10:09:22.810325,-0.281,-0.036,0.303,3.014,31.205,15.709
2025-03-12 10:09:22.862351,-0.211,0.018,0.136,-10.887,8.408,4.288
2025-03-12 10:09:22.913839,-0.164,0.019,-0.038,-33.326,-13.840,-12.032
2025-03-12 10:09:22.966756,-0.124,0.003,-0.344,-59.953,-37.484,-36.652
2025-03-12 10:09:23.018929,-0.081,-0.050,-0.487,-95.712,-47.539,-64.111
2025-03-12 10:09:23.072246,-0.004,-0.045,-0.384,-148.394,-67.208,-83.925
2025-03-12 10:09:23.124557,-0.059,0.009,-0.304,-223.041,-89.189,-87.053
2025-03-12 10:09:23.177407,-0.151,0.080,-0.224,-247.944,-95.666,-85.962
2025-03-12 10:09:23.230499,-0.339,-0.064,-0.326,-247.944,-165.957,-103.586
2025-03-12 10:09:23.281417,-0.124,0.287,-0.288,-247.944,-181.865,-109.743
2025-03-12 10:09:23.334611,-0.150,0.299,-0.310,-247.944,-201.053,-107.607
2025-03-12 10:09:23.388394,-0.141,0.310,-0.330,-247.944,-219.913,-99.260
2025-03-12 10:09:23.440280,-0.131,0.294,-0.362,-247.944,-232.517,-87.587
2025-03-12 10:09:23.493575,-0.141,0.259,-0.367,-247.944,-241.497,-75.502
2025-03-12 10:09:23.546252,-0.145,0.235,-0.370,-247.944,-252.682,-62.448
2025-03-12 10:09:23.597305,-0.143,0.198,-0.388,-247.944,-252.682,-48.356
2025-03-12 10:09:23.650025,-0.149,0.169,-0.391,-247.944,-252.682,-34.531
2025-03-12 10:09:23.701997,-0.147,0.138,-0.397,-247.944,-252.682,-20.920
2025-03-12 10:09:23.754115,-0.155,0.102,-0.391,-247.944,-252.682,-7.813
