timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-03-12 10:14:21.659073,-0.015,-0.022,0.703,-0.595,-0.473,5.783
2025-03-12 10:14:21.711219,-0.013,-0.011,0.704,-0.496,-0.626,5.921
2025-03-12 10:14:21.762764,-0.023,-0.019,0.700,-0.557,-0.488,5.623
2025-03-12 10:14:21.813826,-0.013,-0.013,0.699,-0.473,-0.458,5.898
2025-03-12 10:14:21.866398,-0.013,-0.015,0.704,-0.519,-0.458,5.638
2025-03-12 10:14:21.918863,-0.017,-0.012,0.700,-0.549,-0.656,5.730
2025-03-12 10:14:21.971114,-0.019,-0.017,0.686,-0.587,-0.435,5.715
2025-03-12 10:14:22.022449,-0.008,-0.016,0.701,-0.572,-0.443,5.837
2025-03-12 10:14:22.074973,-0.022,-0.016,0.695,-0.664,-0.610,5.875
2025-03-12 10:14:22.126876,-0.002,-0.012,0.697,-0.481,-0.755,5.791
2025-03-12 10:14:22.178908,-0.002,-0.014,0.696,-0.580,-0.481,5.760
2025-03-12 10:14:22.231824,-0.022,-0.015,0.695,-0.504,-0.671,5.928
2025-03-12 10:14:22.283978,-0.013,-0.016,0.704,-0.618,-0.412,5.745
2025-03-12 10:14:22.336144,-0.013,-0.014,0.692,-0.595,-0.259,5.821
2025-03-12 10:14:22.388293,-0.021,-0.013,0.701,-0.565,-0.404,5.768
2025-03-12 10:14:22.439823,-0.010,-0.014,0.700,-0.473,-0.473,5.844
2025-03-12 10:14:22.491960,-0.020,-0.017,0.700,-0.717,-0.618,5.837
2025-03-12 10:14:22.544455,-0.002,-0.010,0.696,-0.351,-0.649,5.684
2025-03-12 10:14:22.596086,-0.016,-0.016,0.701,-0.275,-0.420,5.859
2025-03-12 10:14:22.648007,-0.013,-0.013,0.700,-0.610,-0.481,5.623
2025-03-12 10:14:22.699941,-0.009,-0.022,0.699,-0.610,-0.336,5.783
2025-03-12 10:14:22.751921,-0.007,-0.014,0.705,-0.412,-0.603,5.783
2025-03-12 10:14:22.803826,-0.022,-0.017,0.705,-0.496,-0.481,5.829
2025-03-12 10:14:22.855390,-0.010,-0.015,0.697,-0.694,-0.519,5.821
2025-03-12 10:14:22.906717,-0.023,-0.019,0.695,-0.481,-0.626,5.562
2025-03-12 10:14:22.958667,-0.015,-0.012,0.693,-0.610,-0.549,5.791
2025-03-12 10:14:23.010065,-0.020,-0.015,0.699,-0.641,-0.595,5.837
2025-03-12 10:14:23.062920,-0.008,-0.014,0.702,-0.481,-0.572,5.791
2025-03-12 10:14:23.114168,-0.020,-0.014,0.696,-0.587,-0.443,5.707
2025-03-12 10:14:23.166790,-0.005,-0.012,0.696,-0.473,-0.343,5.798
2025-03-12 10:14:23.218746,-0.011,-0.016,0.706,-0.740,-0.565,5.722
2025-03-12 10:14:23.270882,-0.016,-0.012,0.709,-0.404,-0.511,5.730
2025-03-12 10:14:23.322949,-0.012,-0.012,0.699,-0.534,-0.565,5.791
2025-03-12 10:14:23.375923,-0.017,-0.013,0.700,-0.320,-0.671,5.844
